arch_str,acc-cifar10,acc-cifar100,acc-ImageNet,flops-cifar10,flops-cifar100,flops-ImageNet
|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,88.556,67.10666658732096,39.766666612413196,86.42625,86.4321,21.6142
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|skip_connect~2|,82.17066667480469,56.693333292643224,25.822222196790904,11.71521,11.72106,2.9364399999999997
|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_3x3~1|none~2|,80.43999997558593,57.599999963378906,17.69999999915229,43.17249,43.17834,10.800760000000002
|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,89.09066665527344,66.59999994303384,39.82222217135959,82.49409,82.49994,20.63116
|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,87.72533332356771,65.06666662801105,36.57777777438694,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,87.90933333251955,65.93999998982748,37.78888879394531,51.03681,51.04265999999999,12.76684
|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,74.82266664794922,44.11999997965495,24.599999940660265,43.17249,43.17834,10.800760000000002
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|skip_connect~2|,89.39999998779297,69.44000001220702,43.311111070421,121.81569,121.82153999999998,30.461560000000002
|none~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,86.15733333089192,62.773333300781246,33.01111103312174,11.71521,11.72106,2.9364399999999997
|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,86.95599999348958,64.38666669514974,36.65555550808377,51.03681,51.04265999999999,12.76684
|none~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,84.1986666780599,57.76666665852864,29.288888863457576,113.95137,113.95722,28.49548
|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,88.9413333194987,66.68666658528646,39.71111103990343,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,88.33466665852865,67.15999998168945,38.81111105685764,82.49409,82.49994,20.63116
|none~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|none~2|,86.16266667887369,62.179999981689456,32.72222216457791,47.10465,47.1105,11.7838
|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|none~2|,86.75200000162761,64.09999998779297,34.03333325534396,47.10465,47.1105,11.7838
|none~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,88.71466666341145,66.90666665852864,38.86666664632162,47.10465,47.1105,11.7838
|skip_connect~0|+|none~0|none~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,77.75599999837239,50.32666666870117,21.12222216966417,43.17249,43.17834,10.800760000000002
|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.14933332926432,68.63999995524088,42.077777743869355,54.96896999999999,54.97482,13.74988
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.21599998942058,69.20000001627604,42.57777768622504,86.42625,86.4321,21.6142
|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,88.21200000325523,66.45333330485026,37.96666660224067,113.95137,113.95722,28.49548
|skip_connect~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,75.77999999837239,44.85999993896485,22.799999988132054,11.71521,11.72106,2.9364399999999997
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,90.45599998860678,71.4466665649414,45.53333332655165,125.74785000000001,125.7537,31.444599999999998
|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,89.84533332275392,68.78666663818359,43.088888888888896,86.42625,86.4321,21.6142
|none~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,72.06133333496093,47.34666666463216,16.533333289252386,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,86.85333333007812,64.37333333740234,36.88888882107205,51.03681,51.04265999999999,12.76684
|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,90.54399998372396,69.80666667073568,43.86666662936741,51.03681,51.04265999999999,12.76684
|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,87.54666666829428,65.70000003662109,36.92222209676107,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,88.96533333251953,68.32666663004557,39.27777775065104,51.03681,51.04265999999999,12.76684
|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_3x3~2|,88.9213333268229,67.22000001220704,36.8333332095676,78.56193,78.56778,19.64812
|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,75.77599999593099,50.760000008138014,17.91111105685764,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,83.78133332763672,56.326666642252604,30.122222178141275,15.64737,15.65322,3.91948
|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|none~2|,88.86399999023438,67.22666665242514,39.88888883463542,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,87.51199999186197,65.6533333190918,37.48888877360026,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|none~1|none~2|,9.711999998881021,0.9999999996185304,0.8333333324856228,11.71521,11.72106,2.9364399999999997
|skip_connect~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,81.73999997884114,54.33333328450521,28.13333331298828,11.71521,11.72106,2.9364399999999997
|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_3x3~2|,88.41466666910806,66.19999995524088,39.08888883463542,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,86.31200000406902,64.81999997558593,35.84444436306424,23.51169,23.51754,5.885560000000001
|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,88.45066665934245,66.93999998982747,38.32222222561306,117.88353,117.88938,29.47852
|nor_conv_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,89.12666665608724,68.12666661376953,40.23333328586154,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,77.24666665201822,49.38666667277018,22.54444441562229,11.71521,11.72106,2.9364399999999997
|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,89.2773333211263,69.3066666442871,41.666666639539926,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,77.37333331380208,52.85999996948242,21.311111085679794,11.71521,11.72106,2.9364399999999997
|nor_conv_3x3~0|+|none~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,89.46533332763671,68.09333329264322,43.07777773369683,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,85.73066666503905,63.726666648356115,34.911111134847005,43.17249,43.17834,10.800760000000002
|none~0|+|none~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,86.21333332682292,61.953333333333326,32.96666664632161,15.64737,15.65322,3.91948
|skip_connect~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,88.8079999967448,67.12666667683919,38.82222219848632,113.95137,113.95722,28.49548
|nor_conv_3x3~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.73999999186198,69.07999993489584,42.26666657511393,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,88.62799999267577,68.51333330078124,39.7444444003635,58.90113,58.90698,14.73292
|avg_pool_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,88.32933333007811,65.9866666809082,38.91111112806532,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|none~2|,71.10800000976563,46.87333330688477,16.811111089070636,78.56193,78.56778,19.64812
|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,89.39399998779297,68.44999993286132,42.699999938964844,51.03681,51.04266,12.76684
|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,88.54199998046874,67.6699999420166,39.099999969482425,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,86.8320000012207,65.0999999847412,38.683333302815754,19.57953,19.58538,4.90252
|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,89.6759999951172,69.75999997558594,39.31666651916504,117.88353,117.88938,29.47852
|avg_pool_3x3~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,88.34999998779297,68.20999996948242,39.46666661580404,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,89.89199999145508,69.35999999389648,44.116666687011715,117.88353,117.88938,29.47852
|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,84.18666666503906,58.533333323160804,33.266666661580395,78.56193,78.56778,19.64812
|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,84.2339999963379,58.079999978637694,33.04999989318848,43.17249,43.17834,10.80076
|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,88.17999998168945,67.31999999389649,40.58333323669434,51.03681,51.04266,12.76684
|avg_pool_3x3~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,81.82800000488281,51.67000001525879,27.24999994913737,11.71521,11.72106,2.93644
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,87.82399998901367,65.08999995422363,39.500000020345055,82.49409,82.49994,20.63116
|none~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,71.79200000366211,47.05999996948242,16.049999989827473,82.49409,82.49994,20.63116
|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,79.36199999389649,50.849999969482425,26.299999977111817,11.71521,11.72106,2.93644
|skip_connect~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,89.80133333414715,68.78666665445964,42.42222223239475,54.96896999999999,54.97482,13.74988
|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,89.41999998657226,69.52999987182616,42.61666668192545,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|none~1|none~2|,84.27199999267577,57.97999999694824,29.383333239237466,11.71521,11.72106,2.93644
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,81.7400000024414,54.14999994812012,29.083333254496257,15.64737,15.65322,3.91948
|nor_conv_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.25199999511719,67.37999995117187,39.03333320617676,82.49409,82.49994,20.63116
|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,87.83199999023438,66.66000000610352,38.08333336385091,51.03681,51.04266,12.76684
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,88.58399999267579,68.09999999389649,39.849999969482425,82.49409,82.49994,20.63116
|skip_connect~0|+|none~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,88.63799999389649,67.23999995117188,39.68333327738444,78.56193,78.56778,19.64812
|none~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,80.54999998413086,57.3499999786377,16.833333320617676,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,88.35999999267578,67.40999992675782,38.01666657511393,86.42625,86.4321,21.6142
|none~0|+|skip_connect~0|skip_connect~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.78399999145508,67.16999999389648,39.46666661580403,43.17249,43.17834,10.80076
|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,87.81333333089192,65.88666660970053,37.588888831244574,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,89.32999998657226,69.26000005493164,42.81666657002767,58.90113,58.90698,14.73292
|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,82.86000000976563,55.759999978637694,29.88333324432373,47.10465,47.1105,11.7838
|nor_conv_3x3~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,88.6759999963379,67.62000004882813,40.249999862670904,51.03681,51.04266,12.76684
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|skip_connect~1|skip_connect~2|,90.68199997802735,70.04999998168945,43.39999990844726,78.56193,78.56778,19.64812
|none~0|+|skip_connect~0|none~1|+|skip_connect~0|skip_connect~1|none~2|,84.56999999389649,58.08999992980957,30.083333259582517,7.78305,7.7889,1.9534
|avg_pool_3x3~0|+|none~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,85.43800001098633,62.14999998168945,31.31666665140788,11.71521,11.72106,2.93644
|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|skip_connect~1|none~2|,87.16666666015625,63.89333330891927,33.85555552334256,14.33665,14.3425,3.5918000000000005
|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.82599999511719,68.6699999633789,32.04999997711182,117.88353,117.88938,29.47852
|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,86.8540000048828,65.10000003662108,36.15000003560384,19.57953,19.58538,4.90252
|none~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,78.28666666015626,50.359999991861976,21.533333304511178,7.78305,7.788900000000001,1.9534
|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,72.67000000732422,50.26000001831055,19.54999998219808,11.71521,11.72106,2.93644
|nor_conv_1x1~0|+|none~0|none~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,84.39199999633789,58.27999998168946,29.249999923706056,15.64737,15.65322,3.91948
|none~0|+|nor_conv_1x1~0|skip_connect~1|+|skip_connect~0|none~1|skip_connect~2|,87.08400000854492,64.50999997253417,34.79999996948242,11.71521,11.72106,2.93644
|nor_conv_1x1~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,88.63599998657227,66.45999997558593,39.24999994405111,82.49409,82.49994,20.63116
|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,86.43200000610352,64.64999994812013,35.666666702270504,23.51169,23.51754,5.88556
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,89.12800000366211,68.23999990844726,42.6833332824707,54.96897,54.97482,13.74988
|none~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,84.63000000854493,57.87999996337891,28.949999966939288,11.71521,11.72106,2.93644
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,88.6579999987793,65.21999997558595,36.34999997965495,153.27297,153.27882,38.32588
|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|avg_pool_3x3~1|none~2|,81.28799999267578,57.039999926757815,25.616666643778483,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,88.366,68.8499999633789,31.96666665649414,117.88353,117.88938,29.47852
|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,89.51799999145507,70.19000005493164,43.3666666615804,121.81569,121.82154,30.46156
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,88.0920000012207,66.28999998168945,37.533333363850915,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,90.37999998779297,70.66000001220704,44.06666658020019,117.88353,117.88938,29.47852
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,82.63199998901368,56.35999996948242,30.849999954223634,43.17249,43.17834,10.80076
|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|avg_pool_3x3~1|skip_connect~2|,85.91200000488281,64.15000000915528,34.33333324686686,15.64737,15.65322,3.91948
|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,88.17200000122071,67.6699999572754,38.083333282470704,47.10465,47.1105,11.7838
|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,87.87199998697918,65.10666658528646,37.533333267211916,47.10465,47.1105,11.7838
|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,89.87,69.19999993896485,43.46666657002767,54.96897,54.97482,13.74988
|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,88.78799998901368,66.55999995422363,39.166666656494144,78.56193,78.56778,19.64812
|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,85.31600000976563,63.41999998474121,34.13333326721191,11.71521,11.72106,2.93644
|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,89.68999998901367,68.64000001220703,41.799999913533526,117.88353,117.88938,29.47852
|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,90.61399999145507,69.55999993896484,44.26666653951009,82.49409,82.49994,20.63116
|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,89.09333332763673,67.21333328450521,39.622222191704644,43.17249,43.17834,10.800760000000002
|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,89.22399999186199,68.02666663004557,41.83333326890733,51.03681,51.04265999999999,12.76684
|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,80.17999998535156,56.79999997558593,25.433333333333334,47.10465,47.1105,11.7838
|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,88.8040000012207,68.47999989624023,39.449999903361004,117.88353,117.88938,29.47852
|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,88.94799999145508,68.09000003662109,37.799999938964845,86.42625,86.4321,21.6142
|nor_conv_1x1~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|none~1|skip_connect~2|,78.39399998535157,50.10000000305176,21.866666664123535,11.71521,11.72106,2.93644
|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|none~1|skip_connect~2|,85.7339999963379,62.36999998168945,33.26666657511393,15.64737,15.65322,3.91948
|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,71.50666665852863,47.13999997151692,16.177777728610568,7.78305,7.788900000000001,1.9534
|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_3x3~2|,89.13999999755859,68.4000000213623,40.96666665649414,113.95137,113.95722,28.49548
|skip_connect~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,73.39599999755859,42.939999969482415,23.288888897365993,43.17249,43.17834,10.800760000000002
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,88.22399998291016,67.33000001831056,39.8833333384196,47.10465,47.1105,11.7838
|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,86.47199999511719,63.529999963378906,36.91666660054525,78.56193,78.56778,19.64812
|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,88.68999998535156,66.81,39.183333246866866,78.56193,78.56778,19.64812
|nor_conv_3x3~0|+|none~0|none~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,89.1239999975586,67.14000001627603,39.65555552164714,43.17249,43.17834,10.800760000000002
|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,88.84199999633789,68.30999998168946,39.15000002034505,113.95137,113.95722,28.49548
|skip_connect~0|+|nor_conv_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|avg_pool_3x3~2|,87.06399998616537,65.17333328857423,37.13333327907986,78.56193,78.56778,19.64812
|none~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,71.98400000976562,46.85999995117187,16.366666619618734,15.64737,15.65322,3.91948
|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,86.604,64.16999999084473,35.28333324686686,19.57953,19.58538,4.90252
|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,88.66600000732421,67.15000003051757,34.28333327229818,82.49409,82.49994,20.63116
|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,87.30399998942057,65.73333331298828,37.688888858371314,82.49409,82.49994,20.63116
|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,83.88000000488282,60.83999992980957,29.28333330790202,78.56193,78.56778,19.64812
|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,84.29400001220704,57.96999994506836,30.416666615804036,43.17249,43.17834,10.80076
|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,75.06533333577475,43.69333334147135,26.911111082288954,43.17249,43.17834,10.800760000000002
